product_id,language,name,description,long_description,created_at,updated_at
131,ar,أقلام جاف باقة متقدمة 2,منتجات أقلام جاف بجودة عالية ضمن فئة أدوات الكتابة.,منتجات أقلام جاف بجودة عالية ضمن فئة أدوات الكتابة. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
132,en,Ballpoint Pens Edition 3,Quality ballpoint pens items for writing instruments needs.,Quality ballpoint pens items for writing instruments needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
132,ar,أقلام جاف إصدار 3,منتجات أقلام جاف بجودة عالية ضمن فئة أدوات الكتابة.,منتجات أقلام جاف بجودة عالية ضمن فئة أدوات الكتابة. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
133,en,Fountain Pens Core Kit 1,Quality fountain pens items for writing instruments needs.,Quality fountain pens items for writing instruments needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
133,ar,أقلام حبر مجموعة أساسية 1,منتجات أقلام حبر بجودة عالية ضمن فئة أدوات الكتابة.,منتجات أقلام حبر بجودة عالية ضمن فئة أدوات الكتابة. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
134,en,Fountain Pens Pro Pack 2,Quality fountain pens items for writing instruments needs.,Quality fountain pens items for writing instruments needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
134,ar,أقلام حبر باقة متقدمة 2,منتجات أقلام حبر بجودة عالية ضمن فئة أدوات الكتابة.,منتجات أقلام حبر بجودة عالية ضمن فئة أدوات الكتابة. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
135,en,Fountain Pens Edition 3,Quality fountain pens items for writing instruments needs.,Quality fountain pens items for writing instruments needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
135,ar,أقلام حبر إصدار 3,منتجات أقلام حبر بجودة عالية ضمن فئة أدوات الكتابة.,منتجات أقلام حبر بجودة عالية ضمن فئة أدوات الكتابة. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
136,en,Mechanical Pencil Leads Core Kit 1,Quality mechanical pencil leads items for writing instruments needs.,Quality mechanical pencil leads items for writing instruments needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
136,ar,سنون مجموعة أساسية 1,منتجات سنون بجودة عالية ضمن فئة أدوات الكتابة.,منتجات سنون بجودة عالية ضمن فئة أدوات الكتابة. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
137,en,Mechanical Pencil Leads Pro Pack 2,Quality mechanical pencil leads items for writing instruments needs.,Quality mechanical pencil leads items for writing instruments needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
137,ar,سنون باقة متقدمة 2,منتجات سنون بجودة عالية ضمن فئة أدوات الكتابة.,منتجات سنون بجودة عالية ضمن فئة أدوات الكتابة. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
138,en,Mechanical Pencil Leads Edition 3,Quality mechanical pencil leads items for writing instruments needs.,Quality mechanical pencil leads items for writing instruments needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
138,ar,سنون إصدار 3,منتجات سنون بجودة عالية ضمن فئة أدوات الكتابة.,منتجات سنون بجودة عالية ضمن فئة أدوات الكتابة. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
139,en,Vehicles Core Kit 1,"Quality vehicles items for toys, games & learning tools needs.","Quality vehicles items for toys, games & learning tools needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
139,ar,عربيات مجموعة أساسية 1,منتجات عربيات بجودة عالية ضمن فئة ألعاب وتعليم.,منتجات عربيات بجودة عالية ضمن فئة ألعاب وتعليم. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
140,en,Vehicles Pro Pack 2,"Quality vehicles items for toys, games & learning tools needs.","Quality vehicles items for toys, games & learning tools needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
140,ar,عربيات باقة متقدمة 2,منتجات عربيات بجودة عالية ضمن فئة ألعاب وتعليم.,منتجات عربيات بجودة عالية ضمن فئة ألعاب وتعليم. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
141,en,Vehicles Edition 3,"Quality vehicles items for toys, games & learning tools needs.","Quality vehicles items for toys, games & learning tools needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
141,ar,عربيات إصدار 3,منتجات عربيات بجودة عالية ضمن فئة ألعاب وتعليم.,منتجات عربيات بجودة عالية ضمن فئة ألعاب وتعليم. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
142,en,Vehicles Edition 4,"Quality vehicles items for toys, games & learning tools needs.","Quality vehicles items for toys, games & learning tools needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
142,ar,عربيات إصدار 4,منتجات عربيات بجودة عالية ضمن فئة ألعاب وتعليم.,منتجات عربيات بجودة عالية ضمن فئة ألعاب وتعليم. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
143,en,Vehicles Edition 5,"Quality vehicles items for toys, games & learning tools needs.","Quality vehicles items for toys, games & learning tools needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
143,ar,عربيات إصدار 5,منتجات عربيات بجودة عالية ضمن فئة ألعاب وتعليم.,منتجات عربيات بجودة عالية ضمن فئة ألعاب وتعليم. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
144,en,Vehicles Edition 6,"Quality vehicles items for toys, games & learning tools needs.","Quality vehicles items for toys, games & learning tools needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
144,ar,عربيات إصدار 6,منتجات عربيات بجودة عالية ضمن فئة ألعاب وتعليم.,منتجات عربيات بجودة عالية ضمن فئة ألعاب وتعليم. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
145,en,Vehicles Edition 7,"Quality vehicles items for toys, games & learning tools needs.","Quality vehicles items for toys, games & learning tools needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
145,ar,عربيات إصدار 7,منتجات عربيات بجودة عالية ضمن فئة ألعاب وتعليم.,منتجات عربيات بجودة عالية ضمن فئة ألعاب وتعليم. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
146,en,Vehicles Edition 8,"Quality vehicles items for toys, games & learning tools needs.","Quality vehicles items for toys, games & learning tools needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
146,ar,عربيات إصدار 8,منتجات عربيات بجودة عالية ضمن فئة ألعاب وتعليم.,منتجات عربيات بجودة عالية ضمن فئة ألعاب وتعليم. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
147,en,Dolls Core Kit 1,"Quality dolls items for toys, games & learning tools needs.","Quality dolls items for toys, games & learning tools needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
147,ar,عرائس مجموعة أساسية 1,منتجات عرائس بجودة عالية ضمن فئة ألعاب وتعليم.,منتجات عرائس بجودة عالية ضمن فئة ألعاب وتعليم. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
148,en,Dolls Pro Pack 2,"Quality dolls items for toys, games & learning tools needs.","Quality dolls items for toys, games & learning tools needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
148,ar,عرائس باقة متقدمة 2,منتجات عرائس بجودة عالية ضمن فئة ألعاب وتعليم.,منتجات عرائس بجودة عالية ضمن فئة ألعاب وتعليم. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
149,en,Dolls Edition 3,"Quality dolls items for toys, games & learning tools needs.","Quality dolls items for toys, games & learning tools needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
149,ar,عرائس إصدار 3,منتجات عرائس بجودة عالية ضمن فئة ألعاب وتعليم.,منتجات عرائس بجودة عالية ضمن فئة ألعاب وتعليم. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
150,en,Dolls Edition 4,"Quality dolls items for toys, games & learning tools needs.","Quality dolls items for toys, games & learning tools needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
150,ar,عرائس إصدار 4,منتجات عرائس بجودة عالية ضمن فئة ألعاب وتعليم.,منتجات عرائس بجودة عالية ضمن فئة ألعاب وتعليم. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
151,en,Dolls Edition 5,"Quality dolls items for toys, games & learning tools needs.","Quality dolls items for toys, games & learning tools needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
151,ar,عرائس إصدار 5,منتجات عرائس بجودة عالية ضمن فئة ألعاب وتعليم.,منتجات عرائس بجودة عالية ضمن فئة ألعاب وتعليم. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
152,en,Dolls Edition 6,"Quality dolls items for toys, games & learning tools needs.","Quality dolls items for toys, games & learning tools needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
152,ar,عرائس إصدار 6,منتجات عرائس بجودة عالية ضمن فئة ألعاب وتعليم.,منتجات عرائس بجودة عالية ضمن فئة ألعاب وتعليم. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
153,en,Dolls Edition 7,"Quality dolls items for toys, games & learning tools needs.","Quality dolls items for toys, games & learning tools needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
153,ar,عرائس إصدار 7,منتجات عرائس بجودة عالية ضمن فئة ألعاب وتعليم.,منتجات عرائس بجودة عالية ضمن فئة ألعاب وتعليم. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
154,en,Dolls Edition 8,"Quality dolls items for toys, games & learning tools needs.","Quality dolls items for toys, games & learning tools needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
154,ar,عرائس إصدار 8,منتجات عرائس بجودة عالية ضمن فئة ألعاب وتعليم.,منتجات عرائس بجودة عالية ضمن فئة ألعاب وتعليم. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
155,en,Foam Sheets Core Kit 1,Quality foam sheets items for art & craft supplies needs.,Quality foam sheets items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
155,ar,فوم مجموعة أساسية 1,منتجات فوم بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات فوم بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
156,en,Foam Sheets Pro Pack 2,Quality foam sheets items for art & craft supplies needs.,Quality foam sheets items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
156,ar,فوم باقة متقدمة 2,منتجات فوم بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات فوم بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
157,en,Foam Sheets Edition 3,Quality foam sheets items for art & craft supplies needs.,Quality foam sheets items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
157,ar,فوم إصدار 3,منتجات فوم بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات فوم بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
158,en,Foam Sheets Edition 4,Quality foam sheets items for art & craft supplies needs.,Quality foam sheets items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
158,ar,فوم إصدار 4,منتجات فوم بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات فوم بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
159,en,Foam Sheets Edition 5,Quality foam sheets items for art & craft supplies needs.,Quality foam sheets items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
159,ar,فوم إصدار 5,منتجات فوم بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات فوم بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
160,en,Foam Sheets Edition 6,Quality foam sheets items for art & craft supplies needs.,Quality foam sheets items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
160,ar,فوم إصدار 6,منتجات فوم بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات فوم بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
161,en,Glitter Core Kit 1,Quality glitter items for art & craft supplies needs.,Quality glitter items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
161,ar,جليتر مجموعة أساسية 1,منتجات جليتر بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات جليتر بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
162,en,Glitter Pro Pack 2,Quality glitter items for art & craft supplies needs.,Quality glitter items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
162,ar,جليتر باقة متقدمة 2,منتجات جليتر بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات جليتر بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
163,en,Glitter Edition 3,Quality glitter items for art & craft supplies needs.,Quality glitter items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
163,ar,جليتر إصدار 3,منتجات جليتر بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات جليتر بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
164,en,Stickers Core Kit 1,Quality stickers items for art & craft supplies needs.,Quality stickers items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
164,ar,استيكر مجموعة أساسية 1,منتجات استيكر بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات استيكر بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
165,en,Stickers Pro Pack 2,Quality stickers items for art & craft supplies needs.,Quality stickers items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
165,ar,استيكر باقة متقدمة 2,منتجات استيكر بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات استيكر بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
166,en,Stickers Edition 3,Quality stickers items for art & craft supplies needs.,Quality stickers items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
166,ar,استيكر إصدار 3,منتجات استيكر بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات استيكر بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
167,en,Scissors Core Kit 1,Quality scissors items for art & craft supplies needs.,Quality scissors items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
167,ar,مقص مجموعة أساسية 1,منتجات مقص بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات مقص بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
168,en,Scissors Pro Pack 2,Quality scissors items for art & craft supplies needs.,Quality scissors items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
168,ar,مقص باقة متقدمة 2,منتجات مقص بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات مقص بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
169,en,Scissors Edition 3,Quality scissors items for art & craft supplies needs.,Quality scissors items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
169,ar,مقص إصدار 3,منتجات مقص بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات مقص بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
170,en,Scissors Edition 4,Quality scissors items for art & craft supplies needs.,Quality scissors items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
170,ar,مقص إصدار 4,منتجات مقص بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات مقص بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
171,en,Cutters Core Kit 1,Quality cutters items for art & craft supplies needs.,Quality cutters items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
171,ar,قطاعات مجموعة أساسية 1,منتجات قطاعات بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات قطاعات بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
172,en,Cutters Pro Pack 2,Quality cutters items for art & craft supplies needs.,Quality cutters items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
172,ar,قطاعات باقة متقدمة 2,منتجات قطاعات بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات قطاعات بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
173,en,Cutters Edition 3,Quality cutters items for art & craft supplies needs.,Quality cutters items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
173,ar,قطاعات إصدار 3,منتجات قطاعات بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات قطاعات بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
174,en,Crayons Core Kit 1,Quality crayons items for art & craft supplies needs.,Quality crayons items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
174,ar,Crayons مجموعة أساسية 1,منتجات Crayons بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات Crayons بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
175,en,Crayons Pro Pack 2,Quality crayons items for art & craft supplies needs.,Quality crayons items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
175,ar,Crayons باقة متقدمة 2,منتجات Crayons بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات Crayons بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
176,en,Crayons Edition 3,Quality crayons items for art & craft supplies needs.,Quality crayons items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
176,ar,Crayons إصدار 3,منتجات Crayons بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات Crayons بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
177,en,Crayons Edition 4,Quality crayons items for art & craft supplies needs.,Quality crayons items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
177,ar,Crayons إصدار 4,منتجات Crayons بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات Crayons بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
178,en,Oil Pastels Core Kit 1,Quality oil pastels items for art & craft supplies needs.,Quality oil pastels items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
178,ar,Oil Pastels مجموعة أساسية 1,منتجات Oil Pastels بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات Oil Pastels بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
179,en,Oil Pastels Pro Pack 2,Quality oil pastels items for art & craft supplies needs.,Quality oil pastels items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
179,ar,Oil Pastels باقة متقدمة 2,منتجات Oil Pastels بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات Oil Pastels بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
180,en,Oil Pastels Edition 3,Quality oil pastels items for art & craft supplies needs.,Quality oil pastels items for art & craft supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
180,ar,Oil Pastels إصدار 3,منتجات Oil Pastels بجودة عالية ضمن فئة أدوات الفن والحرف.,منتجات Oil Pastels بجودة عالية ضمن فئة أدوات الفن والحرف. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
181,en,Staplers Core Kit 1,Quality staplers items for office supplies needs.,Quality staplers items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
181,ar,دباسات مجموعة أساسية 1,منتجات دباسات بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات دباسات بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
182,en,Staplers Pro Pack 2,Quality staplers items for office supplies needs.,Quality staplers items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
182,ar,دباسات باقة متقدمة 2,منتجات دباسات بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات دباسات بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
183,en,Staplers Edition 3,Quality staplers items for office supplies needs.,Quality staplers items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
183,ar,دباسات إصدار 3,منتجات دباسات بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات دباسات بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
184,en,Staplers Edition 4,Quality staplers items for office supplies needs.,Quality staplers items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
184,ar,دباسات إصدار 4,منتجات دباسات بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات دباسات بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
185,en,Staplers Edition 5,Quality staplers items for office supplies needs.,Quality staplers items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
185,ar,دباسات إصدار 5,منتجات دباسات بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات دباسات بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
186,en,Staplers Edition 6,Quality staplers items for office supplies needs.,Quality staplers items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
186,ar,دباسات إصدار 6,منتجات دباسات بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات دباسات بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
187,en,Staplers Edition 7,Quality staplers items for office supplies needs.,Quality staplers items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
187,ar,دباسات إصدار 7,منتجات دباسات بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات دباسات بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
188,en,Staplers Edition 8,Quality staplers items for office supplies needs.,Quality staplers items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
188,ar,دباسات إصدار 8,منتجات دباسات بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات دباسات بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
189,en,Hole Punchers Core Kit 1,Quality hole punchers items for office supplies needs.,Quality hole punchers items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
189,ar,خرامات مجموعة أساسية 1,منتجات خرامات بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات خرامات بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
190,en,Hole Punchers Pro Pack 2,Quality hole punchers items for office supplies needs.,Quality hole punchers items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
190,ar,خرامات باقة متقدمة 2,منتجات خرامات بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات خرامات بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
191,en,Hole Punchers Edition 3,Quality hole punchers items for office supplies needs.,Quality hole punchers items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
